id,name,slug,category__name,description,price,original_price,stock,image,image2,image3,brand,sku,is_active,is_featured,meta_keywords,meta_description
328,BrandX Side Table Plus,brandx-side-table-plus-328,Furniture,High-quality BrandX Side Table Plus. Perfect for everyday use with premium features.,150.92,218.95,66,products/furniture_031.jpg,products/furniture_031_2.jpg,products/furniture_031_3.jpg,BrandX,FUR-BRA-00328,True,False,"BrandX Side Table Plus, Furniture, BrandX, quality",Buy BrandX Side Table Plus online. Best price. BrandX trusted brand.
329,Natural Sofa,natural-sofa-329,Furniture,High-quality Natural Sofa. Perfect for everyday use with premium features.,219.09,290.71,8,products/furniture_032.jpg,products/furniture_032_2.jpg,products/furniture_032_3.jpg,Natural,FUR-NAT-00329,True,False,"Natural Sofa, Furniture, Natural, quality",Buy Natural Sofa online. Best price. Natural trusted brand.
330,Elite Coffee Table Lite,elite-coffee-table-lite-330,Furniture,High-quality Elite Coffee Table Lite. Perfect for everyday use with premium features.,202.24,281.91,5,products/furniture_033.jpg,products/furniture_033_2.jpg,products/furniture_033_3.jpg,Elite,FUR-ELI-00330,True,True,"Elite Coffee Table Lite, Furniture, Elite, quality",Buy Elite Coffee Table Lite online. Best price. Elite trusted brand.
331,BrandX Window Shade Standard,brandx-window-shade-standard-331,Automotive,High-quality BrandX Window Shade Standard. Perfect for everyday use with premium features.,107.76,144.87,71,products/automotive_001.jpg,products/automotive_001_2.jpg,products/automotive_001_3.jpg,BrandX,AUT-BRA-00331,False,False,"BrandX Window Shade Standard, Automotive, BrandX, quality",Buy BrandX Window Shade Standard online. Best price. BrandX trusted brand.
332,Classic Seat Covers Max,classic-seat-covers-max-332,Automotive,High-quality Classic Seat Covers Max. Perfect for everyday use with premium features.,158.08,232.94,34,products/automotive_002.jpg,products/automotive_002_2.jpg,products/automotive_002_3.jpg,Classic,AUT-CLA-00332,False,True,"Classic Seat Covers Max, Automotive, Classic, quality",Buy Classic Seat Covers Max online. Best price. Classic trusted brand.
333,Modern Steering Cover Lite,modern-steering-cover-lite-333,Automotive,High-quality Modern Steering Cover Lite. Perfect for everyday use with premium features.,182.63,233.92,97,products/automotive_003.jpg,products/automotive_003_2.jpg,products/automotive_003_3.jpg,Modern,AUT-MOD-00333,False,True,"Modern Steering Cover Lite, Automotive, Modern, quality",Buy Modern Steering Cover Lite online. Best price. Modern trusted brand.
334,Smart Window Shade Pro,smart-window-shade-pro-334,Automotive,High-quality Smart Window Shade Pro. Perfect for everyday use with premium features.,110.87,160.94,81,products/automotive_004.jpg,products/automotive_004_2.jpg,products/automotive_004_3.jpg,Smart,AUT-SMA-00334,False,False,"Smart Window Shade Pro, Automotive, Smart, quality",Buy Smart Window Shade Pro online. Best price. Smart trusted brand.
335,Natural Steering Cover Standard,natural-steering-cover-standard-335,Automotive,High-quality Natural Steering Cover Standard. Perfect for everyday use with premium features.,179.17,224.9,16,products/automotive_005.jpg,products/automotive_005_2.jpg,products/automotive_005_3.jpg,Natural,AUT-NAT-00335,True,True,"Natural Steering Cover Standard, Automotive, Natural, quality",Buy Natural Steering Cover Standard online. Best price. Natural trusted brand.
336,Organic Phone Holder Lite,organic-phone-holder-lite-336,Automotive,High-quality Organic Phone Holder Lite. Perfect for everyday use with premium features.,454.41,629.19,31,products/automotive_006.jpg,products/automotive_006_2.jpg,products/automotive_006_3.jpg,Organic,AUT-ORG-00336,True,True,"Organic Phone Holder Lite, Automotive, Organic, quality",Buy Organic Phone Holder Lite online. Best price. Organic trusted brand.
337,Modern Car Mat Pro,modern-car-mat-pro-337,Automotive,High-quality Modern Car Mat Pro. Perfect for everyday use with premium features.,390.94,499.65,50,products/automotive_007.jpg,products/automotive_007_2.jpg,products/automotive_007_3.jpg,Modern,AUT-MOD-00337,False,False,"Modern Car Mat Pro, Automotive, Modern, quality",Buy Modern Car Mat Pro online. Best price. Modern trusted brand.
338,Ultra Steering Cover Max,ultra-steering-cover-max-338,Automotive,High-quality Ultra Steering Cover Max. Perfect for everyday use with premium features.,364.38,534.61,16,products/automotive_008.jpg,products/automotive_008_2.jpg,products/automotive_008_3.jpg,Ultra,AUT-ULT-00338,True,False,"Ultra Steering Cover Max, Automotive, Ultra, quality",Buy Ultra Steering Cover Max online. Best price. Ultra trusted brand.
339,Modern Seat Covers Max,modern-seat-covers-max-339,Automotive,High-quality Modern Seat Covers Max. Perfect for everyday use with premium features.,106.4,138.7,62,products/automotive_009.jpg,products/automotive_009_2.jpg,products/automotive_009_3.jpg,Modern,AUT-MOD-00339,False,False,"Modern Seat Covers Max, Automotive, Modern, quality",Buy Modern Seat Covers Max online. Best price. Modern trusted brand.
340,Elite Dashboard Cam Plus,elite-dashboard-cam-plus-340,Automotive,High-quality Elite Dashboard Cam Plus. Perfect for everyday use with premium features.,282.53,342.36,92,products/automotive_010.jpg,products/automotive_010_2.jpg,products/automotive_010_3.jpg,Elite,AUT-ELI-00340,True,False,"Elite Dashboard Cam Plus, Automotive, Elite, quality",Buy Elite Dashboard Cam Plus online. Best price. Elite trusted brand.
341,Natural Window Shade,natural-window-shade-341,Automotive,High-quality Natural Window Shade. Perfect for everyday use with premium features.,28.24,32.5,32,products/automotive_011.jpg,products/automotive_011_2.jpg,products/automotive_011_3.jpg,Natural,AUT-NAT-00341,True,False,"Natural Window Shade, Automotive, Natural, quality",Buy Natural Window Shade online. Best price. Natural trusted brand.
342,Organic Steering Cover Lite,organic-steering-cover-lite-342,Automotive,High-quality Organic Steering Cover Lite. Perfect for everyday use with premium features.,355.26,531.67,58,products/automotive_012.jpg,products/automotive_012_2.jpg,products/automotive_012_3.jpg,Organic,AUT-ORG-00342,True,False,"Organic Steering Cover Lite, Automotive, Organic, quality",Buy Organic Steering Cover Lite online. Best price. Organic trusted brand.
343,Natural Phone Holder Plus,natural-phone-holder-plus-343,Automotive,High-quality Natural Phone Holder Plus. Perfect for everyday use with premium features.,377.67,471.78,67,products/automotive_013.jpg,products/automotive_013_2.jpg,products/automotive_013_3.jpg,Natural,AUT-NAT-00343,False,True,"Natural Phone Holder Plus, Automotive, Natural, quality",Buy Natural Phone Holder Plus online. Best price. Natural trusted brand.
344,Classic Car Mat Plus,classic-car-mat-plus-344,Automotive,High-quality Classic Car Mat Plus. Perfect for everyday use with premium features.,455.79,635.25,17,products/automotive_014.jpg,products/automotive_014_2.jpg,products/automotive_014_3.jpg,Classic,AUT-CLA-00344,False,False,"Classic Car Mat Plus, Automotive, Classic, quality",Buy Classic Car Mat Plus online. Best price. Classic trusted brand.
345,Natural Seat Covers Standard,natural-seat-covers-standard-345,Automotive,High-quality Natural Seat Covers Standard. Perfect for everyday use with premium features.,13.81,15.58,52,products/automotive_015.jpg,products/automotive_015_2.jpg,products/automotive_015_3.jpg,Natural,AUT-NAT-00345,True,False,"Natural Seat Covers Standard, Automotive, Natural, quality",Buy Natural Seat Covers Standard online. Best price. Natural trusted brand.
346,Modern Cleaning Kit Lite,modern-cleaning-kit-lite-346,Automotive,High-quality Modern Cleaning Kit Lite. Perfect for everyday use with premium features.,497.1,730.63,10,products/automotive_016.jpg,products/automotive_016_2.jpg,products/automotive_016_3.jpg,Modern,AUT-MOD-00346,True,True,"Modern Cleaning Kit Lite, Automotive, Modern, quality",Buy Modern Cleaning Kit Lite online. Best price. Modern trusted brand.
347,Organic Phone Holder Lite,organic-phone-holder-lite-347,Automotive,High-quality Organic Phone Holder Lite. Perfect for everyday use with premium features.,371.62,552.68,94,products/automotive_017.jpg,products/automotive_017_2.jpg,products/automotive_017_3.jpg,Organic,AUT-ORG-00347,True,False,"Organic Phone Holder Lite, Automotive, Organic, quality",Buy Organic Phone Holder Lite online. Best price. Organic trusted brand.
348,Smart Window Shade Pro,smart-window-shade-pro-348,Automotive,High-quality Smart Window Shade Pro. Perfect for everyday use with premium features.,141.11,194.88,93,products/automotive_018.jpg,products/automotive_018_2.jpg,products/automotive_018_3.jpg,Smart,AUT-SMA-00348,True,False,"Smart Window Shade Pro, Automotive, Smart, quality",Buy Smart Window Shade Pro online. Best price. Smart trusted brand.
349,Smart Cleaning Kit Premium,smart-cleaning-kit-premium-349,Automotive,High-quality Smart Cleaning Kit Premium. Perfect for everyday use with premium features.,185.22,234.55,77,products/automotive_019.jpg,products/automotive_019_2.jpg,products/automotive_019_3.jpg,Smart,AUT-SMA-00349,True,False,"Smart Cleaning Kit Premium, Automotive, Smart, quality",Buy Smart Cleaning Kit Premium online. Best price. Smart trusted brand.
350,Premium Car Mat Lite,premium-car-mat-lite-350,Automotive,High-quality Premium Car Mat Lite. Perfect for everyday use with premium features.,22.44,28.67,63,products/automotive_020.jpg,products/automotive_020_2.jpg,products/automotive_020_3.jpg,Premium,AUT-PRE-00350,True,False,"Premium Car Mat Lite, Automotive, Premium, quality",Buy Premium Car Mat Lite online. Best price. Premium trusted brand.
351,Natural Dashboard Cam,natural-dashboard-cam-351,Automotive,High-quality Natural Dashboard Cam. Perfect for everyday use with premium features.,486.97,554.8,9,products/automotive_021.jpg,products/automotive_021_2.jpg,products/automotive_021_3.jpg,Natural,AUT-NAT-00351,True,False,"Natural Dashboard Cam, Automotive, Natural, quality",Buy Natural Dashboard Cam online. Best price. Natural trusted brand.
352,BrandX Dashboard Cam Lite,brandx-dashboard-cam-lite-352,Automotive,High-quality BrandX Dashboard Cam Lite. Perfect for everyday use with premium features.,267.16,297.48,88,products/automotive_022.jpg,products/automotive_022_2.jpg,products/automotive_022_3.jpg,BrandX,AUT-BRA-00352,False,False,"BrandX Dashboard Cam Lite, Automotive, BrandX, quality",Buy BrandX Dashboard Cam Lite online. Best price. BrandX trusted brand.
353,Classic Steering Cover Plus,classic-steering-cover-plus-353,Automotive,High-quality Classic Steering Cover Plus. Perfect for everyday use with premium features.,432.56,485.42,96,products/automotive_023.jpg,products/automotive_023_2.jpg,products/automotive_023_3.jpg,Classic,AUT-CLA-00353,False,True,"Classic Steering Cover Plus, Automotive, Classic, quality",Buy Classic Steering Cover Plus online. Best price. Classic trusted brand.
354,Elite Dashboard Cam Standard,elite-dashboard-cam-standard-354,Automotive,High-quality Elite Dashboard Cam Standard. Perfect for everyday use with premium features.,199.39,260.2,31,products/automotive_024.jpg,products/automotive_024_2.jpg,products/automotive_024_3.jpg,Elite,AUT-ELI-00354,True,True,"Elite Dashboard Cam Standard, Automotive, Elite, quality",Buy Elite Dashboard Cam Standard online. Best price. Elite trusted brand.
355,Modern Phone Holder Pro,modern-phone-holder-pro-355,Automotive,High-quality Modern Phone Holder Pro. Perfect for everyday use with premium features.,339.35,393.88,62,products/automotive_025.jpg,products/automotive_025_2.jpg,products/automotive_025_3.jpg,Modern,AUT-MOD-00355,True,True,"Modern Phone Holder Pro, Automotive, Modern, quality",Buy Modern Phone Holder Pro online. Best price. Modern trusted brand.
356,Ultra Car Vacuum Lite,ultra-car-vacuum-lite-356,Automotive,High-quality Ultra Car Vacuum Lite. Perfect for everyday use with premium features.,290.13,322.89,21,products/automotive_026.jpg,products/automotive_026_2.jpg,products/automotive_026_3.jpg,Ultra,AUT-ULT-00356,True,True,"Ultra Car Vacuum Lite, Automotive, Ultra, quality",Buy Ultra Car Vacuum Lite online. Best price. Ultra trusted brand.
357,Elite Seat Covers Pro,elite-seat-covers-pro-357,Automotive,High-quality Elite Seat Covers Pro. Perfect for everyday use with premium features.,48.58,58.73,78,products/automotive_027.jpg,products/automotive_027_2.jpg,products/automotive_027_3.jpg,Elite,AUT-ELI-00357,True,False,"Elite Seat Covers Pro, Automotive, Elite, quality",Buy Elite Seat Covers Pro online. Best price. Elite trusted brand.
358,Elite Seat Covers Premium,elite-seat-covers-premium-358,Automotive,High-quality Elite Seat Covers Premium. Perfect for everyday use with premium features.,393.25,520.95,35,products/automotive_028.jpg,products/automotive_028_2.jpg,products/automotive_028_3.jpg,Elite,AUT-ELI-00358,True,False,"Elite Seat Covers Premium, Automotive, Elite, quality",Buy Elite Seat Covers Premium online. Best price. Elite trusted brand.
359,Ultra Dashboard Cam Pro,ultra-dashboard-cam-pro-359,Automotive,High-quality Ultra Dashboard Cam Pro. Perfect for everyday use with premium features.,186.88,259.35,21,products/automotive_029.jpg,products/automotive_029_2.jpg,products/automotive_029_3.jpg,Ultra,AUT-ULT-00359,False,False,"Ultra Dashboard Cam Pro, Automotive, Ultra, quality",Buy Ultra Dashboard Cam Pro online. Best price. Ultra trusted brand.
360,Premium Seat Covers,premium-seat-covers-360,Automotive,High-quality Premium Seat Covers. Perfect for everyday use with premium features.,293.51,346.25,58,products/automotive_030.jpg,products/automotive_030_2.jpg,products/automotive_030_3.jpg,Premium,AUT-PRE-00360,True,False,"Premium Seat Covers, Automotive, Premium, quality",Buy Premium Seat Covers online. Best price. Premium trusted brand.
361,Classic Steering Cover Premium,classic-steering-cover-premium-361,Automotive,High-quality Classic Steering Cover Premium. Perfect for everyday use with premium features.,169.88,216.17,9,products/automotive_031.jpg,products/automotive_031_2.jpg,products/automotive_031_3.jpg,Classic,AUT-CLA-00361,True,True,"Classic Steering Cover Premium, Automotive, Classic, quality",Buy Classic Steering Cover Premium online. Best price. Classic trusted brand.
362,Organic Car Vacuum Plus,organic-car-vacuum-plus-362,Automotive,High-quality Organic Car Vacuum Plus. Perfect for everyday use with premium features.,268.15,318.71,43,products/automotive_032.jpg,products/automotive_032_2.jpg,products/automotive_032_3.jpg,Organic,AUT-ORG-00362,False,True,"Organic Car Vacuum Plus, Automotive, Organic, quality",Buy Organic Car Vacuum Plus online. Best price. Organic trusted brand.
363,Smart Steering Cover Pro,smart-steering-cover-pro-363,Automotive,High-quality Smart Steering Cover Pro. Perfect for everyday use with premium features.,458.38,648.18,30,products/automotive_033.jpg,products/automotive_033_2.jpg,products/automotive_033_3.jpg,Smart,AUT-SMA-00363,False,False,"Smart Steering Cover Pro, Automotive, Smart, quality",Buy Smart Steering Cover Pro online. Best price. Smart trusted brand.
